File Name,Error Message
instance_90_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_90_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'every'}"
instance_90_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'only'}"
instance_90_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'sum'}"
instance_91_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1]?', 'type': 'counting_1'}"
instance_91_v6.json,"list index out of range for template {'template_str': 'What was the [target_col] when the [source_col_1] [cond_1] and the [source_col_2] [cond_2]?', 'type': 'conjunction'}"
instance_91_v6.json,"list index out of range for template {'template_str': 'How many [target_col] had [source_col_1] [cond_1] and [source_col_2] [cond_2]?', 'type': 'counting_2'}"
instance_91_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'average'}"
instance_91_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], has the [ordinal] largest [source_col_2]?', 'type': 'numerical_ordinal'}"
instance_91_v6.json,"list index out of range for template {'template_str': 'Which [target_col], with [source_col_1] [cond_1], happened the [ordinal] according to [source_col_2]?', 'type': 'temporal_ordinal'}"
instance_91_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'every'}"
instance_91_v6.json,"list index out of range for template {'template_str': 'Does [operator] [target_col], with [source_col_1] [cond_1], have [source_col_2] [cond_2]?', 'type': 'only'}"
instance_91_v6.json,"list index out of range for template {'template_str': 'What was the [operator] of [source_col_1] when the [source_col_2] [cond_2]?', 'type': 'sum'}"

Statistics
Instance number with errors,3,5,7,22,25,27,28,29,30,31,32,33,34,35,37,40,41,42,43,45,46,47,48,50,51,52,53,54,56,57,58,59,60,61,62,64,65,66,67,68,69,70,72,73,74,76,77,79,80,81,82,83,84,85,86,87,89,90,91
Total Unique Errors,552
Total Files with Errors,71
