original_url,converted_url
http://en.wikipedia.org/wiki/Amazon_Air,http://en.wikipedia.org/?curid=56149507
http://en.wikipedia.org/wiki/2004_Hungarian_dual_citizenship_referendum,http://en.wikipedia.org/?curid=34026653
http://en.wikipedia.org/wiki/Humble_(song),http://en.wikipedia.org/?curid=53646795
http://en.wikipedia.org/wiki/Peekaboo_(musician),http://en.wikipedia.org/?curid=60041711
http://en.wikipedia.org/wiki/Skyy_(band),http://en.wikipedia.org/?curid=7424085
http://en.wikipedia.org/wiki/Western_Airlines,http://en.wikipedia.org/?curid=149130
http://en.wikipedia.org/wiki/Rag'n'Bone_Man,http://en.wikipedia.org/?curid=51101507
http://en.wikipedia.org/wiki/Lakota_language,http://en.wikipedia.org/?curid=513248
http://en.wikipedia.org/wiki/1955_NFL_Draft,http://en.wikipedia.org/?curid=76031295
http://en.wikipedia.org/wiki/Anthony_Quinn,http://en.wikipedia.org/?curid=43913
http://en.wikipedia.org/wiki/PureSystems,http://en.wikipedia.org/?curid=35951369
http://en.wikipedia.org/wiki/Furongian,http://en.wikipedia.org/?curid=2442308
http://en.wikipedia.org/wiki/Lin_Dunn,http://en.wikipedia.org/?curid=3233324
http://en.wikipedia.org/wiki/Robert_Hurley_(swimmer),http://en.wikipedia.org/?curid=24117911
http://en.wikipedia.org/wiki/Holman_ministry_(1916%E2%80%9320),http://en.wikipedia.org/?curid=67996509
http://en.wikipedia.org/wiki/Sandi_Morris,http://en.wikipedia.org/?curid=47601083
http://en.wikipedia.org/wiki/Srinivasulu_Reddy_Nallapareddy,http://en.wikipedia.org/?curid=52288492
http://en.wikipedia.org/wiki/Lakshmy_Ramakrishnan,http://en.wikipedia.org/?curid=34601539
http://en.wikipedia.org/wiki/Jarrod_Spector,http://en.wikipedia.org/?curid=43051216
http://en.wikipedia.org/wiki/Pooja_Hegde,http://en.wikipedia.org/?curid=34935824
http://en.wikipedia.org/wiki/List_of_SEABL_champions,http://en.wikipedia.org/?curid=54306848
http://en.wikipedia.org/wiki/Phillipa_Soo,http://en.wikipedia.org/?curid=47502400
http://en.wikipedia.org/wiki/2016%E2%80%9317_Slovak_First_Football_League,http://en.wikipedia.org/?curid=50677814
http://en.wikipedia.org/wiki/More_Than_a_Game_(soundtrack),http://en.wikipedia.org/?curid=66165803
http://en.wikipedia.org/wiki/On_Naval_Timber_and_Arboriculture,http://en.wikipedia.org/?curid=54486030
http://en.wikipedia.org/wiki/Paul_Richardson_(footballer),http://en.wikipedia.org/?curid=26614263
http://en.wikipedia.org/wiki/Joyce_Smith,http://en.wikipedia.org/?curid=20257667
http://en.wikipedia.org/wiki/Sarah_Wayne_Callies,http://en.wikipedia.org/?curid=3773365
http://en.wikipedia.org/wiki/Dan_Mindel,http://en.wikipedia.org/?curid=15819796
http://en.wikipedia.org/wiki/1932_Japanese_general_election,http://en.wikipedia.org/?curid=6630254
http://en.wikipedia.org/wiki/Crypt_TV,http://en.wikipedia.org/?curid=56961685
http://en.wikipedia.org/wiki/County_Louth_(UK_Parliament_constituency),http://en.wikipedia.org/?curid=3765298
http://en.wikipedia.org/wiki/Doug_Schreiber,http://en.wikipedia.org/?curid=16280799
http://en.wikipedia.org/wiki/Jajpur_(Lok_Sabha_constituency),http://en.wikipedia.org/?curid=71412471
http://en.wikipedia.org/wiki/2002_NCAA_Rifle_Championships,http://en.wikipedia.org/?curid=53425533
http://en.wikipedia.org/wiki/Canterbury_(UK_Parliament_constituency),http://en.wikipedia.org/?curid=1590408
http://en.wikipedia.org/wiki/Knife_Party,http://en.wikipedia.org/?curid=33834080
http://en.wikipedia.org/wiki/1950_VFL_season,http://en.wikipedia.org/?curid=10701045
http://en.wikipedia.org/wiki/Fiona_May,http://en.wikipedia.org/?curid=2668040
http://en.wikipedia.org/wiki/Friuli,http://en.wikipedia.org/?curid=293971
http://en.wikipedia.org/wiki/Grace_Kelly,http://en.wikipedia.org/?curid=42620
http://en.wikipedia.org/wiki/Chita_Rivera,http://en.wikipedia.org/?curid=901511
"http://en.wikipedia.org/wiki/Dean_Smith_(footballer,_born_1971)",http://en.wikipedia.org/?curid=10393359
http://en.wikipedia.org/wiki/Liet_International,http://en.wikipedia.org/?curid=7149174
http://en.wikipedia.org/wiki/2016_Zimbabwe_Premier_Soccer_League,http://en.wikipedia.org/?curid=49480407
http://en.wikipedia.org/wiki/Mad_Over_You,http://en.wikipedia.org/?curid=54064428
http://en.wikipedia.org/wiki/List_of_rulers_of_Lithuania,http://en.wikipedia.org/?curid=71728638
http://en.wikipedia.org/wiki/List_of_Spanish_films_of_1963,http://en.wikipedia.org/?curid=14706484
http://en.wikipedia.org/wiki/Sandro_Mazzola,http://en.wikipedia.org/?curid=1395690
http://en.wikipedia.org/wiki/Turks_and_Caicos_Islands_at_the_2011_Commonwealth_Youth_Games,http://en.wikipedia.org/?curid=33278694
http://en.wikipedia.org/wiki/1932_United_States_presidential_election_in_Indiana,http://en.wikipedia.org/?curid=59705507
http://en.wikipedia.org/wiki/Triple_H_(band),http://en.wikipedia.org/?curid=53748257
http://en.wikipedia.org/wiki/Anna_Faris,http://en.wikipedia.org/?curid=277693
http://en.wikipedia.org/wiki/Love_(Destiny),http://en.wikipedia.org/?curid=3427382
http://en.wikipedia.org/wiki/George_McCrae_(politician),http://en.wikipedia.org/?curid=22788332
http://en.wikipedia.org/wiki/Value-added_tax_in_the_United_Kingdom,http://en.wikipedia.org/?curid=34027706
http://en.wikipedia.org/wiki/Genovevo_Morej%C3%B3n,http://en.wikipedia.org/?curid=49390327
http://en.wikipedia.org/wiki/Wind_power_in_France,http://en.wikipedia.org/?curid=15200043
http://en.wikipedia.org/wiki/Equality_Act_(United_States),http://en.wikipedia.org/?curid=47334533
http://en.wikipedia.org/wiki/List_of_artists_who_left_right_before_their_bands_became_famous,http://en.wikipedia.org/?curid=61613223
http://en.wikipedia.org/wiki/Meitnerium,http://en.wikipedia.org/?curid=19916
http://en.wikipedia.org/wiki/Saint_Jhn,http://en.wikipedia.org/?curid=57217859
http://en.wikipedia.org/wiki/Sonia_Todd,http://en.wikipedia.org/?curid=15379710
http://en.wikipedia.org/wiki/The_JaneDear_girls,http://en.wikipedia.org/?curid=27436493
http://en.wikipedia.org/wiki/Terrell_Davis,http://en.wikipedia.org/?curid=505527
http://en.wikipedia.org/wiki/George_Burnett_(ice_hockey),http://en.wikipedia.org/?curid=5111581
http://en.wikipedia.org/wiki/List_of_districts_of_Nepal,http://en.wikipedia.org/?curid=2918695
http://en.wikipedia.org/wiki/Ray_Kennedy_(country_singer),http://en.wikipedia.org/?curid=12329946
http://en.wikipedia.org/wiki/South_West_Surrey_(UK_Parliament_constituency),http://en.wikipedia.org/?curid=1657311
http://en.wikipedia.org/wiki/List_of_2010%E2%80%9311_NHL_Three_Star_Awards,http://en.wikipedia.org/?curid=28131968
http://en.wikipedia.org/wiki/M%C3%B3nica_Pont,http://en.wikipedia.org/?curid=19978698
http://en.wikipedia.org/wiki/Nicholas_Amer,http://en.wikipedia.org/?curid=35517604
http://en.wikipedia.org/wiki/2012_United_States_presidential_election_in_Montana,http://en.wikipedia.org/?curid=34348610
http://en.wikipedia.org/wiki/Zinc_Finger_Protein_800,http://en.wikipedia.org/?curid=74387410
http://en.wikipedia.org/wiki/Big_Brother_(UK_series_17),http://en.wikipedia.org/?curid=60967812
http://en.wikipedia.org/wiki/Thomas_Middleditch,http://en.wikipedia.org/?curid=41820367
http://en.wikipedia.org/wiki/List_of_Triple-A_baseball_stadiums,http://en.wikipedia.org/?curid=22271168
http://en.wikipedia.org/wiki/Col_de_l'Iseran,http://en.wikipedia.org/?curid=5772048
"http://en.wikipedia.org/wiki/Birmingham,_Alabama",http://en.wikipedia.org/?curid=85427
http://en.wikipedia.org/wiki/David_Liffiton,http://en.wikipedia.org/?curid=7829570
http://en.wikipedia.org/wiki/Asus_Eee_Top,http://en.wikipedia.org/?curid=20121195
http://en.wikipedia.org/wiki/Thomas_Cup,http://en.wikipedia.org/?curid=1630582
http://en.wikipedia.org/wiki/List_of_Go_players,http://en.wikipedia.org/?curid=186976
http://en.wikipedia.org/wiki/Chris_Palmer_(American_football),http://en.wikipedia.org/?curid=2738344
http://en.wikipedia.org/wiki/Kyla_La_Grange,http://en.wikipedia.org/?curid=36253026
http://en.wikipedia.org/wiki/Caeleb_Dressel,http://en.wikipedia.org/?curid=47591307
http://en.wikipedia.org/wiki/Anne_Marie_Letko,http://en.wikipedia.org/?curid=7919480
http://en.wikipedia.org/wiki/List_of_colonial_governors_of_Samoa,http://en.wikipedia.org/?curid=23821885
http://en.wikipedia.org/wiki/Park_Yu-hwan,http://en.wikipedia.org/?curid=35992131
http://en.wikipedia.org/wiki/Andrew_Shim,http://en.wikipedia.org/?curid=11998262
http://en.wikipedia.org/wiki/Tatsuhiro_Nishimoto,http://en.wikipedia.org/?curid=27508093
http://en.wikipedia.org/wiki/Synchronized_swimming_at_the_2012_Summer_Olympics_%E2%80%93_Women's_team,http://en.wikipedia.org/?curid=35904384
http://en.wikipedia.org/wiki/The_Debt_(2003_film),http://en.wikipedia.org/?curid=56947477
http://en.wikipedia.org/wiki/Play_School_(Australian_TV_series),http://en.wikipedia.org/?curid=5026613
http://en.wikipedia.org/wiki/Andrey_Silnov,http://en.wikipedia.org/?curid=6495472
http://en.wikipedia.org/wiki/2009_World_Championships_in_Athletics_%E2%80%93_Women's_100_metres,http://en.wikipedia.org/?curid=22158189
http://en.wikipedia.org/wiki/1993_Friuli-Venezia_Giulia_regional_election,http://en.wikipedia.org/?curid=20002114
http://en.wikipedia.org/wiki/Gangnam_Style,http://en.wikipedia.org/?curid=36584679
http://en.wikipedia.org/wiki/Germ%C3%A1n_Silva,http://en.wikipedia.org/?curid=17167993
http://en.wikipedia.org/wiki/Tim_Couch,http://en.wikipedia.org/?curid=1142204
http://en.wikipedia.org/wiki/Jennifer_Jones_(curler),http://en.wikipedia.org/?curid=1534617
http://en.wikipedia.org/wiki/Bernie_Ibini-Isei,http://en.wikipedia.org/?curid=26173087
http://en.wikipedia.org/wiki/Selwyn_(New_Zealand_electorate),http://en.wikipedia.org/?curid=16307323
http://en.wikipedia.org/wiki/Hau_Lung-pin,http://en.wikipedia.org/?curid=5110051
http://en.wikipedia.org/wiki/Michael_Luwoye,http://en.wikipedia.org/?curid=56398664
http://en.wikipedia.org/wiki/Eunice_Sum,http://en.wikipedia.org/?curid=36702800
http://en.wikipedia.org/wiki/Titanic_(musical),http://en.wikipedia.org/?curid=22665741
http://en.wikipedia.org/wiki/List_of_Governors_of_Alaska,http://en.wikipedia.org/?curid=60663922
http://en.wikipedia.org/wiki/1985_Tour_de_France,http://en.wikipedia.org/?curid=1062689
http://en.wikipedia.org/wiki/1864_Open_Championship,http://en.wikipedia.org/?curid=19190663
http://en.wikipedia.org/wiki/Andreea_Bibiri,http://en.wikipedia.org/?curid=48391399
http://en.wikipedia.org/wiki/1996_SANFL_Grand_Final,http://en.wikipedia.org/?curid=16789896
http://en.wikipedia.org/wiki/East_17_discography,http://en.wikipedia.org/?curid=24545903
http://en.wikipedia.org/wiki/Go_Kyung-pyo,http://en.wikipedia.org/?curid=39270709
http://en.wikipedia.org/wiki/Sunday_Emmanuel,http://en.wikipedia.org/?curid=71356618
http://en.wikipedia.org/wiki/List_of_ambassadors_of_China_to_Pakistan,http://en.wikipedia.org/?curid=53782777
http://en.wikipedia.org/wiki/Reshma_Rathore,http://en.wikipedia.org/?curid=47887495
"http://en.wikipedia.org/wiki/Wang_Hao_(footballer,_born_1989)",http://en.wikipedia.org/?curid=38942497
http://en.wikipedia.org/wiki/Holneiker_Mendes_Marreiros,http://en.wikipedia.org/?curid=69892001
http://en.wikipedia.org/wiki/Yash_Dasgupta,http://en.wikipedia.org/?curid=42457578
http://en.wikipedia.org/wiki/Neal_Tiemann,http://en.wikipedia.org/?curid=23428298
http://en.wikipedia.org/wiki/List_of_England_Test_cricket_records,http://en.wikipedia.org/?curid=2805350
http://en.wikipedia.org/wiki/1872_Belgian_general_election,http://en.wikipedia.org/?curid=33894269
http://en.wikipedia.org/wiki/Survivor:_Pulau_Tiga_(UK_season),http://en.wikipedia.org/?curid=60970396
http://en.wikipedia.org/wiki/King_Flower,http://en.wikipedia.org/?curid=38676298
http://en.wikipedia.org/wiki/Anniemal,http://en.wikipedia.org/?curid=2314801
http://en.wikipedia.org/wiki/Garnham_Edmonds,http://en.wikipedia.org/?curid=20601493
http://en.wikipedia.org/wiki/Brands_Hatch,http://en.wikipedia.org/?curid=1068202
http://en.wikipedia.org/wiki/Arignar_Anna_Zoological_Park,http://en.wikipedia.org/?curid=30870670
http://en.wikipedia.org/wiki/Tom_McCollum,http://en.wikipedia.org/?curid=18051511
http://en.wikipedia.org/wiki/List_of_unconstituted_localities_in_Quebec,http://en.wikipedia.org/?curid=35575156
http://en.wikipedia.org/wiki/Tong_Dawei,http://en.wikipedia.org/?curid=27278468
"http://en.wikipedia.org/wiki/Gorzk%C3%B3w,_Stasz%C3%B3w_County",http://en.wikipedia.org/?curid=19520956
http://en.wikipedia.org/wiki/Thad_Matta,http://en.wikipedia.org/?curid=4210112
http://en.wikipedia.org/wiki/Jimmy_Muindi,http://en.wikipedia.org/?curid=20759676
http://en.wikipedia.org/wiki/Cindy_Winckler,http://en.wikipedia.org/?curid=10304382
http://en.wikipedia.org/wiki/Milena_Strnadov%C3%A1,http://en.wikipedia.org/?curid=56422165
http://en.wikipedia.org/wiki/2016_in_Kunlun_Fight,http://en.wikipedia.org/?curid=51108546
http://en.wikipedia.org/wiki/Portuguese_Handball_League_Cup,http://en.wikipedia.org/?curid=36666236
http://en.wikipedia.org/wiki/Bobby_Wright,http://en.wikipedia.org/?curid=34933633
http://en.wikipedia.org/wiki/Rawhide_(TV_series),http://en.wikipedia.org/?curid=3334982
http://en.wikipedia.org/wiki/Possessive_determiner,http://en.wikipedia.org/?curid=1804971
http://en.wikipedia.org/wiki/Adriana_Mu%C3%B1oz,http://en.wikipedia.org/?curid=66357011
http://en.wikipedia.org/wiki/Keir_Gilchrist,http://en.wikipedia.org/?curid=10055379
http://en.wikipedia.org/wiki/Stuart_Parnaby,http://en.wikipedia.org/?curid=2861050
http://en.wikipedia.org/wiki/Lori_Petty,http://en.wikipedia.org/?curid=775218
http://en.wikipedia.org/wiki/J._Michel_Doyon,http://en.wikipedia.org/?curid=47308453
http://en.wikipedia.org/wiki/Kabisuryanagar_(Odisha_Vidhan_Sabha_constituency),http://en.wikipedia.org/?curid=66410556
http://en.wikipedia.org/wiki/List_of_Iced_Earth_band_members,http://en.wikipedia.org/?curid=21053084
http://en.wikipedia.org/wiki/Swimming_at_the_2008_Summer_Olympics_%E2%80%93_Women's_200_metre_freestyle,http://en.wikipedia.org/?curid=18625276
http://en.wikipedia.org/wiki/Mount_Lawley_railway_station,http://en.wikipedia.org/?curid=1825516
http://en.wikipedia.org/wiki/Lisa_Love_(coach),http://en.wikipedia.org/?curid=32932063
http://en.wikipedia.org/wiki/Shea_Fisher,http://en.wikipedia.org/?curid=23683176
http://en.wikipedia.org/wiki/Denia_Caballero,http://en.wikipedia.org/?curid=36552069
http://en.wikipedia.org/wiki/Bilsby,http://en.wikipedia.org/?curid=3274960
http://en.wikipedia.org/wiki/1997_Westar_Rules_Grand_Final,http://en.wikipedia.org/?curid=34556906
http://en.wikipedia.org/wiki/Santhoshi,http://en.wikipedia.org/?curid=24165430
http://en.wikipedia.org/wiki/Rondo_Hatton,http://en.wikipedia.org/?curid=1800789
http://en.wikipedia.org/wiki/1968_Big_Ten_Conference_football_season,http://en.wikipedia.org/?curid=52997937
http://en.wikipedia.org/wiki/Ubiquitous_Synergy_Seeker,http://en.wikipedia.org/?curid=19408237
http://en.wikipedia.org/wiki/2012_United_States_House_of_Representatives_elections_in_Texas,http://en.wikipedia.org/?curid=32336496
http://en.wikipedia.org/wiki/2016_Tour_de_France,http://en.wikipedia.org/?curid=44508910
http://en.wikipedia.org/wiki/Paul_Beesley,http://en.wikipedia.org/?curid=15517381
http://en.wikipedia.org/wiki/1958_Marquette_Warriors_football_team,http://en.wikipedia.org/?curid=60437881
http://en.wikipedia.org/wiki/2019_Rantau_by-election,http://en.wikipedia.org/?curid=60031781
http://en.wikipedia.org/wiki/Ai_Maeda_(actress),http://en.wikipedia.org/?curid=2452987
http://en.wikipedia.org/wiki/2012_U.S._Open_Cup_Final,http://en.wikipedia.org/?curid=73613289
http://en.wikipedia.org/wiki/Jim_Paek,http://en.wikipedia.org/?curid=2921009
http://en.wikipedia.org/wiki/Arnjolt_Beer,http://en.wikipedia.org/?curid=30615093
http://en.wikipedia.org/wiki/Gareth_Jewell,http://en.wikipedia.org/?curid=33763328
http://en.wikipedia.org/wiki/1971_Ascot_state_by-election,http://en.wikipedia.org/?curid=52971786
http://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_OneRepublic,http://en.wikipedia.org/?curid=45466056
http://en.wikipedia.org/wiki/Suziann_Reid,http://en.wikipedia.org/?curid=51411029
http://en.wikipedia.org/wiki/St_Ives_(UK_Parliament_constituency),http://en.wikipedia.org/?curid=1829637
http://en.wikipedia.org/wiki/Zhang_Zhehan,http://en.wikipedia.org/?curid=56601300
http://en.wikipedia.org/wiki/Being_Human_(UK_TV_series),http://en.wikipedia.org/?curid=60967784
http://en.wikipedia.org/wiki/1991_Latvian_independence_and_democracy_referendum,http://en.wikipedia.org/?curid=34270151
http://en.wikipedia.org/wiki/Hector_International_Airport,http://en.wikipedia.org/?curid=152897
http://en.wikipedia.org/wiki/Thomas_Myres,http://en.wikipedia.org/?curid=40694086
http://en.wikipedia.org/wiki/Beechcraft_King_Air,http://en.wikipedia.org/?curid=729142
http://en.wikipedia.org/wiki/Saint_Kitts_and_Nevis_at_the_2011_Commonwealth_Youth_Games,http://en.wikipedia.org/?curid=33313515
http://en.wikipedia.org/wiki/Vikram_Singh_(actor),http://en.wikipedia.org/?curid=36313292
http://en.wikipedia.org/wiki/Doug_TenNapel,http://en.wikipedia.org/?curid=95230
http://en.wikipedia.org/wiki/Brock_Trotter,http://en.wikipedia.org/?curid=16988143
http://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Daft_Punk,http://en.wikipedia.org/?curid=41987696
http://en.wikipedia.org/wiki/Oasis_discography,http://en.wikipedia.org/?curid=3973093
http://en.wikipedia.org/wiki/Rebekah_Robertson,http://en.wikipedia.org/?curid=54009438
http://en.wikipedia.org/wiki/Joyce_Savoline,http://en.wikipedia.org/?curid=8499648
http://en.wikipedia.org/wiki/Entremont_District,http://en.wikipedia.org/?curid=8436134
http://en.wikipedia.org/wiki/Taissa_Farmiga,http://en.wikipedia.org/?curid=33499713
http://en.wikipedia.org/wiki/This_Is_Us_(Backstreet_Boys_album),http://en.wikipedia.org/?curid=23498714
http://en.wikipedia.org/wiki/Nickelback_discography,http://en.wikipedia.org/?curid=8259871
http://en.wikipedia.org/wiki/Woz_Not_Woz,http://en.wikipedia.org/?curid=48972219
http://en.wikipedia.org/wiki/1920_Hungarian_parliamentary_election,http://en.wikipedia.org/?curid=34058613
http://en.wikipedia.org/wiki/Raffey_Cassidy,http://en.wikipedia.org/?curid=46741660
http://en.wikipedia.org/wiki/Jake_T._Austin,http://en.wikipedia.org/?curid=11470826
http://en.wikipedia.org/wiki/List_of_longest_caves,http://en.wikipedia.org/?curid=27240292
http://en.wikipedia.org/wiki/2013_Rangitikei_local_elections,http://en.wikipedia.org/?curid=50766642
http://en.wikipedia.org/wiki/List_of_colonial_governors_of_Papua_New_Guinea,http://en.wikipedia.org/?curid=58587402
http://en.wikipedia.org/wiki/%C3%89dgar_Hern%C3%A1ndez_(racewalker),http://en.wikipedia.org/?curid=13120900
http://en.wikipedia.org/wiki/Patina_Miller,http://en.wikipedia.org/?curid=23097119
http://en.wikipedia.org/wiki/Cissy_Houston,http://en.wikipedia.org/?curid=926691
http://en.wikipedia.org/wiki/Sri_Lankan_cricket_team_in_Australia_in_2012%E2%80%9313,http://en.wikipedia.org/?curid=35945783
http://en.wikipedia.org/wiki/Sophie_Ellis-Bextor,http://en.wikipedia.org/?curid=473752
http://en.wikipedia.org/wiki/1998_Taiwan_legislative_election,http://en.wikipedia.org/?curid=62653994
http://en.wikipedia.org/wiki/YBNL,http://en.wikipedia.org/?curid=41643242
http://en.wikipedia.org/wiki/Dr._Samuel_L._Banks_High_School,http://en.wikipedia.org/?curid=9021263
http://en.wikipedia.org/wiki/Who's_That_Chick%3F,http://en.wikipedia.org/?curid=29563941
http://en.wikipedia.org/wiki/List_of_colonial_governors_of_the_Gambia,http://en.wikipedia.org/?curid=877969
http://en.wikipedia.org/wiki/Michael_Paynter,http://en.wikipedia.org/?curid=18203437
http://en.wikipedia.org/wiki/2009_Tunisian_general_election,http://en.wikipedia.org/?curid=20464676
http://en.wikipedia.org/wiki/Skanda_Ashok,http://en.wikipedia.org/?curid=53287102
http://en.wikipedia.org/wiki/Herman_Stengel,http://en.wikipedia.org/?curid=33281991
http://en.wikipedia.org/wiki/NER_Class_W,http://en.wikipedia.org/?curid=49916811
http://en.wikipedia.org/wiki/Scott_Williams_(American_football),http://en.wikipedia.org/?curid=63987371
http://en.wikipedia.org/wiki/The_Assembled_Parties,http://en.wikipedia.org/?curid=39270656
http://en.wikipedia.org/wiki/Irma_Adlawan,http://en.wikipedia.org/?curid=40565869
http://en.wikipedia.org/wiki/2011_Rally_de_Portugal,http://en.wikipedia.org/?curid=31249559
http://en.wikipedia.org/wiki/Vitaliy_Smirnov,http://en.wikipedia.org/?curid=8641770
http://en.wikipedia.org/wiki/List_of_earthquakes_in_1935,http://en.wikipedia.org/?curid=44091439
http://en.wikipedia.org/wiki/Liz_Yelling,http://en.wikipedia.org/?curid=16989788
http://en.wikipedia.org/wiki/Myles_Kennedy_discography,http://en.wikipedia.org/?curid=30460028
http://en.wikipedia.org/wiki/1964_United_States_presidential_election_in_Rhode_Island,http://en.wikipedia.org/?curid=17160826
http://en.wikipedia.org/wiki/List_of_Asian_XI_ODI_cricketers,http://en.wikipedia.org/?curid=2503616
http://en.wikipedia.org/wiki/Ready_to_Die,http://en.wikipedia.org/?curid=47768999
http://en.wikipedia.org/wiki/Israel_O'Quinn,http://en.wikipedia.org/?curid=37494728
http://en.wikipedia.org/wiki/Robyn_Loau,http://en.wikipedia.org/?curid=12396941
http://en.wikipedia.org/wiki/Cold_Mailman,http://en.wikipedia.org/?curid=41409207
http://en.wikipedia.org/wiki/Premiership_Rugby,http://en.wikipedia.org/?curid=314865
http://en.wikipedia.org/wiki/Patrick_Ewing,http://en.wikipedia.org/?curid=238156
http://en.wikipedia.org/wiki/2009_NASCAR_Camping_World_Truck_Series,http://en.wikipedia.org/?curid=19908313
http://en.wikipedia.org/wiki/Carlton%E2%80%93Collingwood_AFL_rivalry,http://en.wikipedia.org/?curid=65739313
http://en.wikipedia.org/wiki/Little_Big_Town,http://en.wikipedia.org/?curid=2737904
http://en.wikipedia.org/wiki/List_of_U.S._state_amphibians,http://en.wikipedia.org/?curid=913605
http://en.wikipedia.org/wiki/2016_Chicago_Bears_season,http://en.wikipedia.org/?curid=48420290
http://en.wikipedia.org/wiki/York_Revolution,http://en.wikipedia.org/?curid=5399090
http://en.wikipedia.org/wiki/WYGS,http://en.wikipedia.org/?curid=13749791
http://en.wikipedia.org/wiki/Richard_Basehart,http://en.wikipedia.org/?curid=244327
http://en.wikipedia.org/wiki/Caliente_(Inna_song),http://en.wikipedia.org/?curid=36226841
http://en.wikipedia.org/wiki/1981_World_Outdoor_Bowls_Championship,http://en.wikipedia.org/?curid=45284701
http://en.wikipedia.org/wiki/Bat_for_Lashes,http://en.wikipedia.org/?curid=7364668
http://en.wikipedia.org/wiki/Nikki_M._James,http://en.wikipedia.org/?curid=31667711
http://en.wikipedia.org/wiki/Koji_Ito,http://en.wikipedia.org/?curid=1389742
http://en.wikipedia.org/wiki/South_African_cricket_team_in_Australia_in_2008%E2%80%9309,http://en.wikipedia.org/?curid=18757889
http://en.wikipedia.org/wiki/Dawud_ibn_Yazid_ibn_Hatim_al-Muhallabi,http://en.wikipedia.org/?curid=36868746
http://en.wikipedia.org/wiki/Roberto_Echeverr%C3%ADa,http://en.wikipedia.org/?curid=38291313
http://en.wikipedia.org/wiki/Lars_%C3%98vernes,http://en.wikipedia.org/?curid=38195816
http://en.wikipedia.org/wiki/Toshiyuki_Kosugi,http://en.wikipedia.org/?curid=30757105
http://en.wikipedia.org/wiki/Paolo_Benetazzo,http://en.wikipedia.org/?curid=42495876
http://en.wikipedia.org/wiki/Purple_Mountain_Observatory,http://en.wikipedia.org/?curid=621742
http://en.wikipedia.org/wiki/Ruco_Chan,http://en.wikipedia.org/?curid=24903698
http://en.wikipedia.org/wiki/Ronkini_Gupta,http://en.wikipedia.org/?curid=56592361
http://en.wikipedia.org/wiki/1970_Swedish_general_election,http://en.wikipedia.org/?curid=2724170
"http://en.wikipedia.org/wiki/One_Day_Son,_This_Will_All_Be_Yours",http://en.wikipedia.org/?curid=11396753
http://en.wikipedia.org/wiki/The_Day_You_Went_Away,http://en.wikipedia.org/?curid=25197605
http://en.wikipedia.org/wiki/Angelica_Panganiban,http://en.wikipedia.org/?curid=7589190
http://en.wikipedia.org/wiki/Desire_(Iyanya_album),http://en.wikipedia.org/?curid=40116694
http://en.wikipedia.org/wiki/Bad_Day_(Daniel_Powter_song),http://en.wikipedia.org/?curid=4421511
http://en.wikipedia.org/wiki/1911_Tour_de_France,http://en.wikipedia.org/?curid=3817735
http://en.wikipedia.org/wiki/2013_Oakland_Raiders_season,http://en.wikipedia.org/?curid=37982187
http://en.wikipedia.org/wiki/Graeme_Mulcahy,http://en.wikipedia.org/?curid=31799182
http://en.wikipedia.org/wiki/1936_United_States_presidential_election_in_Missouri,http://en.wikipedia.org/?curid=59682307
http://en.wikipedia.org/wiki/Berkeley_r-commands,http://en.wikipedia.org/?curid=711841
http://en.wikipedia.org/wiki/Adams_Company,http://en.wikipedia.org/?curid=560101
http://en.wikipedia.org/wiki/Nicaragua_at_the_2016_Summer_Paralympics,http://en.wikipedia.org/?curid=51410539
http://en.wikipedia.org/wiki/Dave_Bautista,http://en.wikipedia.org/?curid=652402
http://en.wikipedia.org/wiki/Greg_Norman,http://en.wikipedia.org/?curid=157447
http://en.wikipedia.org/wiki/1880_Republican_National_Convention,http://en.wikipedia.org/?curid=11574890
http://en.wikipedia.org/wiki/Meenakshi_(actress),http://en.wikipedia.org/?curid=21300755
http://en.wikipedia.org/wiki/DKW_F5,http://en.wikipedia.org/?curid=16379116
http://en.wikipedia.org/wiki/Carole_Ann_Ford,http://en.wikipedia.org/?curid=1729155
http://en.wikipedia.org/wiki/List_of_MTR_stations,http://en.wikipedia.org/?curid=1030657
http://en.wikipedia.org/wiki/Nektar,http://en.wikipedia.org/?curid=1903561
http://en.wikipedia.org/wiki/List_of_awards_and_nominations_received_by_Feist,http://en.wikipedia.org/?curid=19308292
http://en.wikipedia.org/wiki/2017_European_Figure_Skating_Championships,http://en.wikipedia.org/?curid=43058113
http://en.wikipedia.org/wiki/List_of_tallest_buildings_in_Montreal,http://en.wikipedia.org/?curid=1722194
http://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix,http://en.wikipedia.org/?curid=53080756
http://en.wikipedia.org/wiki/Crooked_Smile,http://en.wikipedia.org/?curid=39616853
http://en.wikipedia.org/wiki/Shim_Eun-ha,http://en.wikipedia.org/?curid=11266821
http://en.wikipedia.org/wiki/Matty_Barlow,http://en.wikipedia.org/?curid=12465162
http://en.wikipedia.org/wiki/Wang_Junhui,http://en.wikipedia.org/?curid=46616633
http://en.wikipedia.org/wiki/Habiba_Ghribi,http://en.wikipedia.org/?curid=26779525
