_index,_id,_source.name,_source.nbPages,_source.children,_source.updatedDate
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3698,Page utilisant P3698,145,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3812,Page utilisant P3812,198,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Ségolène Royal,Ségolène Royal,8,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Biographie/Articles liés/Santé,Portail:Biographie/Articles liés/Santé,13581,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Biathlète (femme) aux Jeux olympiques d'hiver de 2018,Biathlète (femme) aux Jeux olympiques d'hiver de 2018,97,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4751,Page utilisant P4751,289,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Sprinteuse américaine,Sprinteuse américaine,193,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité ayant donné son nom à une loi,Personnalité ayant donné son nom à une loi,103,['Personnalité ayant donné son nom à une loi de fiction'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Télévision française/Articles liés,Portail:Télévision française/Articles liés,13204,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Coureuse cycliste aux Jeux olympiques d'été de 2016,Coureuse cycliste aux Jeux olympiques d'été de 2016,180,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3588,Page utilisant P3588,471,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1146,Page utilisant P1146,11894,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1285,Page utilisant P1285,8138,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P597,Page utilisant P597,1266,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2350,Page utilisant P2350,619,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2459,Page utilisant P2459,961,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3527,Page utilisant P3527,6942,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2767,Page utilisant P2767,1599,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2728,Page utilisant P2728,1341,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2829,Page utilisant P2829,1194,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2830,Page utilisant P2830,1051,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2764,Page utilisant P2764,819,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2773,Page utilisant P2773,1357,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2818,Page utilisant P2818,439,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3408,Page utilisant P3408,1907,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1801,Page utilisant P1801,2981,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Docteur honoris causa de l'université Columbia,Docteur honoris causa de l'université Columbia,39,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Docteur honoris causa de l'université Harvard,Docteur honoris causa de l'université Harvard,149,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Joueuse de tennis aux Jeux olympiques d'été de 2020,Joueuse de tennis aux Jeux olympiques d'été de 2020,92,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Décès en juin 2017,Décès en juin 2017,269,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant plus de deux colonnes de références,Page utilisant plus de deux colonnes de références,281,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Sportif suspendu pour dopage,Sportif suspendu pour dopage,361,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Grand-croix de l'ordre de l'Immaculée Conception de Vila Viçosa,Grand-croix de l'ordre de l'Immaculée Conception de Vila Viçosa,34,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2032,Page utilisant P2032,8660,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4191,Page utilisant P4191,918,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4314,Page utilisant P4314,279,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4315,Page utilisant P4315,414,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Épistolière française,Épistolière française,80,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Romancière française du XIXe siècle,Romancière française du XIXe siècle,101,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4508,Page utilisant P4508,4733,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4503,Page utilisant P4503,520,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Autobiographe américain,Autobiographe américain,99,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3544,Page utilisant P3544,2662,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1711,Page utilisant P1711,17147,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Femme féministe britannique,Femme féministe britannique,168,"['Suffragette britannique', 'Féministe libertaire britannique', 'Féministe écossaise']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2174,Page utilisant P2174,4365,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1795,Page utilisant P1795,1524,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P650,Page utilisant P650,23753,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P245,Page utilisant P245,27276,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2843,Page utilisant P2843,21332,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1816,Page utilisant P1816,14416,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2914,Page utilisant P2914,391,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4790,Page utilisant P4790,5794,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Skieuse alpine aux Jeux olympiques d'hiver de 2018,Skieuse alpine aux Jeux olympiques d'hiver de 2018,105,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Actrice de l'univers cinématographique Marvel,Actrice de l'univers cinématographique Marvel,152,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance à San Fernando (Espagne),Naissance à San Fernando (Espagne),31,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Chef d'État du Nigeria,Chef d'État du Nigeria,22,['Gouverneur et gouverneur général du Nigeria'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Actrice ayant incarné Jacqueline Kennedy-Onassis,Actrice ayant incarné Jacqueline Kennedy-Onassis,19,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1142,Page utilisant P1142,1490,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1942,Page utilisant P1942,627,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2001,Page utilisant P2001,684,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Hillary Clinton,Hillary Clinton,12,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2471,Page utilisant P2471,794,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page pointant vers des bases relatives à la mode,Page pointant vers des bases relatives à la mode,1340,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Auteure-compositrice-interprète américaine,Auteure-compositrice-interprète américaine,224,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3537,Page utilisant P3537,30522,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3047,Page utilisant P3047,8600,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Docteur honoris causa de l'université d'Édimbourg,Docteur honoris causa de l'université d'Édimbourg,61,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Nord-Pas-de-Calais/Articles liés,Portail:Nord-Pas-de-Calais/Articles liés,10826,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1442,Page utilisant P1442,11230,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Amérique du Nord/Articles liés,Portail:Amérique du Nord/Articles liés,317267,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4074,Page utilisant P4074,446,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Cayenne/Articles liés,Portail:Cayenne/Articles liés,344,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Culture américaine/Articles liés,Portail:Culture américaine/Articles liés,84929,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Médaillée aux Jeux olympiques d'hiver de 2018,Médaillée aux Jeux olympiques d'hiver de 2018,225,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1153,Page utilisant P1153,3241,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4808,Page utilisant P4808,3403,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Chevalier grand-croix au grand cordon de l'ordre du Mérite de la République italienne,Chevalier grand-croix au grand cordon de l'ordre du Mérite de la République italienne,84,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Médaillée d'or aux Jeux africains,Médaillée d'or aux Jeux africains,356,"[""Karatéka médaillée d'or aux Jeux africains"", ""Handballeuse médaillée d'or aux Jeux africains""]",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Grand officier de l'ordre du Ouissam alaouite,Grand officier de l'ordre du Ouissam alaouite,49,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Duchesse de Bourgogne,Duchesse de Bourgogne,38,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3342,Page utilisant P3342,1634,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,100 femmes de la BBC,100 femmes de la BBC,410,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3646,Page utilisant P3646,269,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Grande-duchesse et prince consorts de Luxembourg,Grande-duchesse et prince consorts de Luxembourg,10,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Chanteuse chrétienne évangélique,Chanteuse chrétienne évangélique,29,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Hauts-de-France/Articles liés,Portail:Hauts-de-France/Articles liés,19759,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Championne d'Europe de natation,Championne d'Europe de natation,269,"[""Championne d'Europe de natation en eau libre"", ""Championne d'Europe de natation en petit bassin"", ""Championne d'Europe junior de natation""]",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3926,Page utilisant P3926,206,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Député de la XVe législature de la Ve République,Député de la XVe législature de la Ve République,660,"['Député des Pyrénées-Atlantiques (XVe législature de la Ve République)', 'Député de la Loire-Atlantique (XVe législature de la Ve République)']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4050,Page utilisant P4050,1343,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4054,Page utilisant P4054,924,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4023,Page utilisant P4023,2014,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4381,Page utilisant P4381,2197,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4377,Page utilisant P4377,122,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Dramaturge britannique du XXe siècle,Dramaturge britannique du XXe siècle,119,['Dramaturge anglais du XXe siècle'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4410,Page utilisant P4410,82,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Musicienne afro-américaine,Musicienne afro-américaine,172,['Chanteuse afro-américaine'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4516,Page utilisant P4516,3654,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3219,Page utilisant P3219,18938,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4559,Page utilisant P4559,1167,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4561,Page utilisant P4561,514,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Portail:Politique en Italie/Articles liés,Portail:Politique en Italie/Articles liés,3946,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Député membre d'Europe Écologie Les Verts,Député membre d'Europe Écologie Les Verts,35,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Article à illustrer Footballeur,Article à illustrer Footballeur,30472,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Grand collier de l'ordre de la Tour et de l'Épée,Grand collier de l'ordre de la Tour et de l'Épée,17,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Actrice ayant incarné Lara Croft,Actrice ayant incarné Lara Croft,12,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité politique française,Personnalité politique française,118,"['Président du Conseil', 'Président de la République française', 'Parlementaire français', 'Ministre français', 'Militant français', 'Femme politique française', 'Membre du Conseil constitutionnel français', 'Candidat à une élection politique en France', 'Personnalité politique française assassinée', 'Personnalité politique française par mandat', 'Personnalité politique française par période', 'Personnalité politique française par parti', 'Personnalité politique française par orientation politique', 'Lobbyiste français', 'Syndicaliste français', 'Commissaire européen français', 'Personnalité politique en France de fiction', ""Personnalité liée à l'Algérie française"", 'Exilé politique français', 'Liste de personnalités politiques françaises', 'Personnalité politique condamnée pour irrégularité des comptes de campagne', 'Personnalité politique française indépendante', 'Personnalité politique liée à la France par territoire', 'Dirigeant de parti politique en France', 'Président de la commission de surveillance de la Caisse des dépôts et consignations', 'Personnalité politique française incarcérée', 'Wikipédia:ébauche personnalité politique française']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P549,Page utilisant P549,6273,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2456,Page utilisant P2456,2175,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P434,Page utilisant P434,43598,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1728,Page utilisant P1728,17072,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1286,Page utilisant P1286,1229,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P839,Page utilisant P839,9605,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3192,Page utilisant P3192,7682,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3162,Page utilisant P3162,245,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P5121,Page utilisant P5121,620,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2510,Page utilisant P2510,621,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3478,Page utilisant P3478,13359,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4081,Page utilisant P4081,6269,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P5357,Page utilisant P5357,3425,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1045,Page utilisant P1045,12222,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1186,Page utilisant P1186,2489,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2267,Page utilisant P2267,846,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1839,Page utilisant P1839,872,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1331,Page utilisant P1331,1378,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4703,Page utilisant P4703,1534,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Écrivain dont l'œuvre est dans le domaine public,Écrivain dont l'œuvre est dans le domaine public,197,"['Écrivain du XIXe siècle', 'Écrivain du XVIIIe siècle', 'Écrivain du XVIIe siècle', 'Écrivain du XVIe siècle', 'Écrivain du XVe siècle', 'Écrivain du XIVe siècle', 'Écrivain du XIIIe siècle', 'Écrivain du XIIe siècle', 'Écrivain du XIe siècle', 'Écrivain du Xe siècle', 'Écrivain du IIe siècle', 'Écrivain du IIIe siècle', 'Écrivain du IVe siècle', 'Écrivain du Ve siècle', 'Écrivain du VIe siècle', 'Écrivain du VIIe siècle', 'Écrivain du VIIIe siècle', 'Écrivain du IXe siècle', 'Écrivain du Ier siècle']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P5513,Page utilisant P5513,1037,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Membre du gouvernement Édouard Philippe,Membre du gouvernement Édouard Philippe,51,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P5740,Page utilisant P5740,525,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité des droits civiques aux États-Unis,Personnalité des droits civiques aux États-Unis,174,"['Membre de la Black Liberation Army', 'Membre du Black Panther Party', 'Membre du Weather Underground', 'Membre de la National Association for the Advancement of Colored People']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Article manquant de références depuis septembre 2018,Article manquant de références depuis septembre 2018,831,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1415,Page utilisant P1415,13720,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité inhumée dans la chapelle Saint-Georges,Personnalité inhumée dans la chapelle Saint-Georges,48,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Naissance dans le royaume de Bavière,Naissance dans le royaume de Bavière,1287,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3222,Page utilisant P3222,19787,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P5019,Page utilisant P5019,20265,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P443,Page utilisant P443,5468,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Artiste de Columbia Records,Artiste de Columbia Records,646,['Artiste de CBS Records'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Artiste d'Epic Records,Artiste d'Epic Records,290,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1813,Page utilisant P1813,3890,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P5340,Page utilisant P5340,3128,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P5319,Page utilisant P5319,390,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3980,Page utilisant P3980,6429,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P2019,Page utilisant P2019,32611,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4283,Page utilisant P4283,175,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4438,Page utilisant P4438,11426,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P3471,Page utilisant P3471,616,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P6403,Page utilisant P6403,484,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page pointant vers des bases relatives à la santé,Page pointant vers des bases relatives à la santé,8193,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité transférée au Panthéon de Paris,Personnalité transférée au Panthéon de Paris,85,['Personnalité retirée du Panthéon de Paris'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Championne d'Europe de cyclisme sur route,Championne d'Europe de cyclisme sur route,9,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P7902,Page utilisant P7902,63529,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Pionnière en politique,Pionnière en politique,628,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Pionnière dans son domaine,Pionnière dans son domaine,115,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Pionnière en science,Pionnière en science,88,"['Pionnière en astronomie', 'Pionnière en astronautique']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4456,Page utilisant P4456,1024,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Mathématicienne du XXe siècle,Mathématicienne du XXe siècle,256,['Mathématicienne soviétique'],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P5243,Page utilisant P5243,2083,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1712,Page utilisant P1712,10314,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4208,Page utilisant P4208,5235,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Simone Veil,Simone Veil,20,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P5409,Page utilisant P5409,226,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P5404,Page utilisant P5404,9481,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P5377,Page utilisant P5377,570,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Décès en août 2018,Décès en août 2018,272,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P5562,Page utilisant P5562,347,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1220,Page utilisant P1220,6910,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1977,Page utilisant P1977,14222,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P5068,Page utilisant P5068,2088,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P5570,Page utilisant P5570,3755,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité française née d'un parent espagnol,Personnalité française née d'un parent espagnol,28,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité française née d'un parent néerlandais,Personnalité française née d'un parent néerlandais,27,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4539,Page utilisant P4539,1720,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P1284,Page utilisant P1284,11064,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page pointant vers des dictionnaires ou encyclopédies généralistes,Page pointant vers des dictionnaires ou encyclopédies généralistes,137813,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité inhumée au Forest Lawn Memorial Park (Glendale),Personnalité inhumée au Forest Lawn Memorial Park (Glendale),596,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Liste de personnalités luxembourgeoises,Liste de personnalités luxembourgeoises,7,"[""Liste d'ambassadeurs luxembourgeois"", 'Liste de personnalités politiques luxembourgeoises']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Artiste de Philips Records,Artiste de Philips Records,726,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Artiste d'Arista Records,Artiste d'Arista Records,99,"['Artiste de Bell Records', ""Artiste d'Arista Nashville""]",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Syndicaliste de la CFDT,Syndicaliste de la CFDT,97,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P4399,Page utilisant P4399,1409,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Joueuse de l'AS Rome,Joueuse de l'AS Rome,23,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P6865,Page utilisant P6865,1356,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Liste de princesses,Liste de princesses,21,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P6668,Page utilisant P6668,339,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Collier de l'ordre du Libérateur San Martín,Collier de l'ordre du Libérateur San Martín,8,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Militante afro-américaine,Militante afro-américaine,37,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Victoria (reine),Victoria (reine),28,"['Époque victorienne', ""Monument ou mémorial en l'honneur de la reine Victoria"", ""Reine Victoria dans l'art et la culture"", 'Victoria and Albert Museum', 'Croix de Victoria', 'Enfant de la reine Victoria']",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Lauréat du grand prix de la ville d'Angoulême,Lauréat du grand prix de la ville d'Angoulême,57,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Élisabeth II,Élisabeth II,36,"['Élisabeth II sur timbre', 'Élisabeth II dans la fiction', ""Chose nommée d'après Élisabeth II""]",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Personnalité politique condamnée pour diffamation,Personnalité politique condamnée pour diffamation,36,[],2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Récipiendaire de l'ordre national du Mali,Récipiendaire de l'ordre national du Mali,53,"[""Grand-croix de l'ordre national du Mali"", ""Commandeur de l'ordre national du Mali"", ""Officier de l'ordre national du Mali"", ""Chevalier de l'ordre national du Mali""]",2023-10-01T00:00:00
corpus_cat_personnalitesfeminines100_fr,Page utilisant P7685,Page utilisant P7685,300,[],2023-10-01T00:00:00
